id_empleado,periodo,horas_trabajadas,horas_facturables,horas_no_facturables,horas_extra,region,costo_hora,costo_laboral,tipo_costo,moneda,cliente,proyecto,porcentaje_asignacion,horas_cliente,costo_cliente
E019,2025-08,153,95,58,0,APAC,23.98,3668.94,Salario,USD,Cliente A,Omega,87.88,134.46,3224.26
E019,2025-09,130,112,18,0,APAC,23.98,3117.4,Salario,USD,Cliente C,Omega,12.12,15.76,377.83
E019,2025-09,130,112,18,0,APAC,23.98,3117.4,Salario,USD,Cliente A,Omega,87.88,114.24,2739.57
E019,2025-10,133,116,17,0,APAC,23.98,3189.34,Salario,USD,Cliente C,Omega,12.12,16.12,386.55
E019,2025-10,133,116,17,0,APAC,23.98,3189.34,Salario,USD,Cliente A,Omega,87.88,116.88,2802.79
E019,2025-11,121,100,21,0,APAC,23.98,2901.58,Salario,USD,Cliente C,Omega,12.12,14.67,351.67
E019,2025-11,121,100,21,0,APAC,23.98,2901.58,Salario,USD,Cliente A,Omega,87.88,106.33,2549.91
E019,2025-12,138,118,20,0,APAC,23.98,3309.24,Salario,USD,Cliente C,Omega,12.12,16.73,401.08
E019,2025-12,138,118,20,0,APAC,23.98,3309.24,Salario,USD,Cliente A,Omega,87.88,121.27,2908.16
E020,2025-01,126,75,51,0,Europe,33.32,4198.32,Salario,USD,Cliente B,Delta,100.0,126.0,4198.32
E020,2025-02,131,102,29,0,Europe,33.32,4364.92,Salario,USD,Cliente B,Delta,100.0,131.0,4364.92
E020,2025-03,138,98,40,0,Europe,33.32,4598.16,Salario,USD,Cliente B,Delta,100.0,138.0,4598.16
E020,2025-04,136,103,33,0,Europe,33.32,4531.52,Salario,USD,Cliente B,Delta,100.0,136.0,4531.52
E020,2025-05,125,77,48,0,Europe,33.32,4165.0,Salario,USD,Cliente B,Delta,100.0,125.0,4165.0
E020,2025-06,133,105,28,0,Europe,33.32,4431.56,Salario,USD,Cliente B,Delta,100.0,133.0,4431.56
E020,2025-07,128,91,37,0,Europe,33.32,4264.96,Salario,USD,Cliente B,Delta,100.0,128.0,4264.96
E020,2025-08,160,136,24,0,Europe,33.32,5331.2,Salario,USD,Cliente B,Delta,100.0,160.0,5331.2
E020,2025-09,156,100,56,0,Europe,33.32,5197.92,Salario,USD,Cliente B,Delta,100.0,156.0,5197.92
E020,2025-10,134,101,33,0,Europe,33.32,4464.88,Salario,USD,Cliente B,Delta,100.0,134.0,4464.88
E020,2025-11,135,103,32,0,Europe,33.32,4498.2,Salario,USD,Cliente B,Delta,100.0,135.0,4498.2
E020,2025-12,131,116,15,0,Europe,33.32,4364.92,Salario,USD,Cliente B,Delta,100.0,131.0,4364.92
E022,2025-08,102,74,28,0,LATAM,23.75,2422.5,Salario,USD,Cliente C,Omega,58.32,59.49,1412.8
E022,2025-08,102,74,28,0,LATAM,23.75,2422.5,Salario,USD,Cliente C,Omega,41.68,42.51,1009.7
E022,2025-09,159,107,52,0,LATAM,23.75,3776.25,Salario,USD,Cliente C,Omega,58.32,92.73,2202.31
E022,2025-09,159,107,52,0,LATAM,23.75,3776.25,Salario,USD,Cliente C,Omega,41.68,66.27,1573.94
E022,2025-10,159,104,55,0,LATAM,23.75,3776.25,Salario,USD,Cliente C,Omega,58.32,92.73,2202.31
E022,2025-10,159,104,55,0,LATAM,23.75,3776.25,Salario,USD,Cliente C,Omega,41.68,66.27,1573.94
E022,2025-11,138,86,52,0,LATAM,23.75,3277.5,Salario,USD,Cliente C,Omega,58.32,80.48,1911.44
E022,2025-11,138,86,52,0,LATAM,23.75,3277.5,Salario,USD,Cliente C,Omega,41.68,57.52,1366.06
E022,2025-12,135,102,33,0,LATAM,23.75,3206.25,Salario,USD,Cliente C,Omega,58.32,78.73,1869.88
E022,2025-12,135,102,33,0,LATAM,23.75,3206.25,Salario,USD,Cliente C,Omega,41.68,56.27,1336.36
E023,2025-01,134,101,33,0,North America,44.56,5971.04,Salario,USD,Cliente B,Gamma,78.23,104.83,4671.14
E023,2025-01,134,101,33,0,North America,44.56,5971.04,Salario,USD,Cliente A,Gamma,21.77,29.17,1299.9
E023,2025-02,129,101,28,0,North America,44.56,5748.24,Salario,USD,Cliente B,Gamma,78.23,100.92,4496.85
E023,2025-02,129,101,28,0,North America,44.56,5748.24,Salario,USD,Cliente A,Gamma,21.77,28.08,1251.39
E023,2025-03,136,121,15,0,North America,44.56,6060.16,Salario,USD,Cliente B,Gamma,78.23,106.39,4740.86
E023,2025-03,136,121,15,0,North America,44.56,6060.16,Salario,USD,Cliente A,Gamma,21.77,29.61,1319.3
E023,2025-04,155,98,57,0,North America,44.56,6906.8,Salario,USD,Cliente B,Gamma,78.23,121.26,5403.19
E023,2025-04,155,98,57,0,North America,44.56,6906.8,Salario,USD,Cliente A,Gamma,21.77,33.74,1503.61
E023,2025-05,151,114,37,0,North America,44.56,6728.56,Salario,USD,Cliente B,Gamma,78.23,118.13,5263.75
E023,2025-05,151,114,37,0,North America,44.56,6728.56,Salario,USD,Cliente A,Gamma,21.77,32.87,1464.81
E023,2025-06,136,104,32,0,North America,44.56,6060.16,Salario,USD,Cliente B,Gamma,78.23,106.39,4740.86
E023,2025-06,136,104,32,0,North America,44.56,6060.16,Salario,USD,Cliente A,Gamma,21.77,29.61,1319.3
E023,2025-07,123,89,34,0,North America,44.56,5480.88,Salario,USD,Cliente B,Gamma,78.23,96.22,4287.69
E023,2025-07,123,89,34,0,North America,44.56,5480.88,Salario,USD,Cliente A,Gamma,21.77,26.78,1193.19
E023,2025-08,101,77,24,0,North America,44.56,4500.56,Salario,USD,Cliente B,Gamma,78.23,79.01,3520.79
E023,2025-08,101,77,24,0,North America,44.56,4500.56,Salario,USD,Cliente A,Gamma,21.77,21.99,979.77
E023,2025-09,89,56,33,0,North America,44.56,3965.84,Salario,USD,Cliente B,Gamma,78.23,69.62,3102.48
E023,2025-09,89,56,33,0,North America,44.56,3965.84,Salario,USD,Cliente A,Gamma,21.77,19.38,863.36
E023,2025-10,101,85,16,0,North America,44.56,4500.56,Salario,USD,Cliente B,Gamma,78.23,79.01,3520.79
E023,2025-10,101,85,16,0,North America,44.56,4500.56,Salario,USD,Cliente A,Gamma,21.77,21.99,979.77
E023,2025-11,153,128,25,0,North America,44.56,6817.68,Salario,USD,Cliente B,Gamma,78.23,119.69,5333.47
E023,2025-11,153,128,25,0,North America,44.56,6817.68,Salario,USD,Cliente A,Gamma,21.77,33.31,1484.21
E023,2025-12,129,112,17,0,North America,44.56,5748.24,Salario,USD,Cliente B,Gamma,78.23,100.92,4496.85
E023,2025-12,129,112,17,0,North America,44.56,5748.24,Salario,USD,Cliente A,Gamma,21.77,28.08,1251.39
E024,2025-01,124,85,39,0,APAC,31.99,3966.76,Salario,USD,Cliente C,Omega,100.0,124.0,3966.76
E024,2025-02,123,89,34,0,APAC,31.99,3934.77,Salario,USD,Cliente C,Omega,100.0,123.0,3934.77
E024,2025-03,137,113,24,0,APAC,31.99,4382.63,Salario,USD,Cliente C,Omega,100.0,137.0,4382.63
E024,2025-04,102,79,23,0,APAC,31.99,3262.98,Salario,USD,Cliente C,Omega,100.0,102.0,3262.98
E024,2025-05,82,70,12,0,APAC,31.99,2623.18,Salario,USD,Cliente C,Omega,100.0,82.0,2623.18
E024,2025-06,136,88,48,0,APAC,31.99,4350.64,Salario,USD,Cliente C,Omega,100.0,136.0,4350.64
E024,2025-07,122,95,27,0,APAC,31.99,3902.78,Salario,USD,Cliente C,Omega,100.0,122.0,3902.78
E024,2025-08,129,87,42,0,APAC,31.99,4126.71,Salario,USD,Cliente C,Omega,100.0,129.0,4126.71
E024,2025-09,121,82,39,0,APAC,31.99,3870.79,Salario,USD,Cliente C,Omega,100.0,121.0,3870.79
E024,2025-10,137,98,39,0,APAC,31.99,4382.63,Salario,USD,Cliente C,Omega,100.0,137.0,4382.63
E024,2025-11,126,102,24,0,APAC,31.99,4030.74,Salario,USD,Cliente C,Omega,100.0,126.0,4030.74
E024,2025-12,103,65,38,0,APAC,31.99,3294.97,Salario,USD,Cliente C,Omega,100.0,103.0,3294.97
E025,2025-01,105,73,32,0,APAC,19.83,2082.15,Salario,USD,Cliente A,Omega,38.19,40.1,795.17
E025,2025-01,105,73,32,0,APAC,19.83,2082.15,Salario,USD,Cliente B,Gamma,61.81,64.9,1286.98
E025,2025-02,157,97,60,0,APAC,19.83,3113.31,Salario,USD,Cliente A,Omega,38.19,59.96,1188.97
E025,2025-02,157,97,60,0,APAC,19.83,3113.31,Salario,USD,Cliente B,Gamma,61.81,97.04,1924.34
E025,2025-03,80,62,18,0,APAC,19.83,1586.4,Salario,USD,Cliente A,Omega,38.19,30.55,605.85
E025,2025-03,80,62,18,0,APAC,19.83,1586.4,Salario,USD,Cliente B,Gamma,61.81,49.45,980.55
E025,2025-04,120,80,40,0,APAC,19.83,2379.6,Salario,USD,Cliente A,Omega,38.19,45.83,908.77
E025,2025-04,120,80,40,0,APAC,19.83,2379.6,Salario,USD,Cliente B,Gamma,61.81,74.17,1470.83
E025,2025-05,123,90,33,0,APAC,19.83,2439.09,Salario,USD,Cliente A,Omega,38.19,46.97,931.49
E025,2025-05,123,90,33,0,APAC,19.83,2439.09,Salario,USD,Cliente B,Gamma,61.81,76.03,1507.6
E025,2025-06,149,92,57,0,APAC,19.83,2954.67,Salario,USD,Cliente A,Omega,38.19,56.9,1128.39
E025,2025-06,149,92,57,0,APAC,19.83,2954.67,Salario,USD,Cliente B,Gamma,61.81,92.1,1826.28
E025,2025-07,127,109,18,0,APAC,19.83,2518.41,Salario,USD,Cliente A,Omega,38.19,48.5,961.78
E025,2025-07,127,109,18,0,APAC,19.83,2518.41,Salario,USD,Cliente B,Gamma,61.81,78.5,1556.63
E025,2025-08,131,91,40,0,APAC,19.83,2597.73,Salario,USD,Cliente A,Omega,38.19,50.03,992.07
E025,2025-08,131,91,40,0,APAC,19.83,2597.73,Salario,USD,Cliente B,Gamma,61.81,80.97,1605.66
E025,2025-09,125,76,49,0,APAC,19.83,2478.75,Salario,USD,Cliente A,Omega,38.19,47.74,946.63
E025,2025-09,125,76,49,0,APAC,19.83,2478.75,Salario,USD,Cliente B,Gamma,61.81,77.26,1532.12
E025,2025-10,125,95,30,0,APAC,19.83,2478.75,Salario,USD,Cliente A,Omega,38.19,47.74,946.63
E025,2025-10,125,95,30,0,APAC,19.83,2478.75,Salario,USD,Cliente B,Gamma,61.81,77.26,1532.12
E025,2025-11,139,85,54,0,APAC,19.83,2756.37,Salario,USD,Cliente A,Omega,38.19,53.08,1052.66
E025,2025-11,139,85,54,0,APAC,19.83,2756.37,Salario,USD,Cliente B,Gamma,61.81,85.92,1703.71
E025,2025-12,123,109,14,0,APAC,19.83,2439.09,Salario,USD,Cliente A,Omega,38.19,46.97,931.49
E025,2025-12,123,109,14,0,APAC,19.83,2439.09,Salario,USD,Cliente B,Gamma,61.81,76.03,1507.6
E026,2025-01,134,88,46,0,North America,15.36,2058.24,Salario,USD,Cliente D,Delta,61.7,82.68,1269.93
E026,2025-01,134,88,46,0,North America,15.36,2058.24,Salario,USD,Cliente D,Beta,38.3,51.32,788.31
E026,2025-02,135,81,54,0,North America,15.36,2073.6,Salario,USD,Cliente D,Delta,61.7,83.3,1279.41
E026,2025-02,135,81,54,0,North America,15.36,2073.6,Salario,USD,Cliente D,Beta,38.3,51.7,794.19
E026,2025-03,127,106,21,0,North America,15.36,1950.72,Salario,USD,Cliente D,Delta,61.7,78.36,1203.59
E026,2025-03,127,106,21,0,North America,15.36,1950.72,Salario,USD,Cliente D,Beta,38.3,48.64,747.13
E026,2025-04,157,99,58,0,North America,15.36,2411.52,Salario,USD,Cliente D,Delta,61.7,96.87,1487.91
E026,2025-04,157,99,58,0,North America,15.36,2411.52,Salario,USD,Cliente D,Beta,38.3,60.13,923.61
E026,2025-05,149,122,27,0,North America,15.36,2288.64,Salario,USD,Cliente D,Delta,61.7,91.93,1412.09
E026,2025-05,149,122,27,0,North America,15.36,2288.64,Salario,USD,Cliente D,Beta,38.3,57.07,876.55
E026,2025-06,120,102,18,0,North America,15.36,1843.2,Salario,USD,Cliente D,Delta,61.7,74.04,1137.25
E026,2025-06,120,102,18,0,North America,15.36,1843.2,Salario,USD,Cliente D,Beta,38.3,45.96,705.95
E026,2025-07,125,84,41,0,North America,15.36,1920.0,Salario,USD,Cliente D,Delta,61.7,77.12,1184.64
E026,2025-07,125,84,41,0,North America,15.36,1920.0,Salario,USD,Cliente D,Beta,38.3,47.88,735.36
E026,2025-08,120,93,27,0,North America,15.36,1843.2,Salario,USD,Cliente D,Delta,61.7,74.04,1137.25
E026,2025-08,120,93,27,0,North America,15.36,1843.2,Salario,USD,Cliente D,Beta,38.3,45.96,705.95
E026,2025-09,139,112,27,0,North America,15.36,2135.04,Salario,USD,Cliente D,Delta,61.7,85.76,1317.32
E026,2025-09,139,112,27,0,North America,15.36,2135.04,Salario,USD,Cliente D,Beta,38.3,53.24,817.72
E026,2025-10,80,53,27,0,North America,15.36,1228.8,Salario,USD,Cliente D,Delta,61.7,49.36,758.17
E026,2025-10,80,53,27,0,North America,15.36,1228.8,Salario,USD,Cliente D,Beta,38.3,30.64,470.63
E026,2025-11,128,80,48,0,North America,15.36,1966.08,Salario,USD,Cliente D,Delta,61.7,78.98,1213.07
E026,2025-11,128,80,48,0,North America,15.36,1966.08,Salario,USD,Cliente D,Beta,38.3,49.02,753.01
E026,2025-12,153,115,38,0,North America,15.36,2350.08,Salario,USD,Cliente D,Delta,61.7,94.4,1450.0
E026,2025-12,153,115,38,0,North America,15.36,2350.08,Salario,USD,Cliente D,Beta,38.3,58.6,900.08
E027,2025-04,148,127,21,0,North America,17.04,2521.92,Salario,USD,Cliente D,Alpha,97.18,143.83,2450.8
E027,2025-04,148,127,21,0,North America,17.04,2521.92,Salario,USD,Cliente A,Gamma,2.82,4.17,71.12
E027,2025-05,101,75,26,0,North America,17.04,1721.04,Salario,USD,Cliente D,Alpha,97.18,98.15,1672.51
E027,2025-05,101,75,26,0,North America,17.04,1721.04,Salario,USD,Cliente A,Gamma,2.82,2.85,48.53
E027,2025-06,149,106,43,0,North America,17.04,2538.96,Salario,USD,Cliente D,Alpha,97.18,144.8,2467.36
E027,2025-06,149,106,43,0,North America,17.04,2538.96,Salario,USD,Cliente A,Gamma,2.82,4.2,71.6
E027,2025-07,136,86,50,0,North America,17.04,2317.44,Salario,USD,Cliente D,Alpha,97.18,132.16,2252.09
E027,2025-07,136,86,50,0,North America,17.04,2317.44,Salario,USD,Cliente A,Gamma,2.82,3.84,65.35
E027,2025-08,147,117,30,0,North America,17.04,2504.88,Salario,USD,Cliente D,Alpha,97.18,142.85,2434.24
E027,2025-08,147,117,30,0,North America,17.04,2504.88,Salario,USD,Cliente A,Gamma,2.82,4.15,70.64
E027,2025-09,133,111,22,0,North America,17.04,2266.32,Salario,USD,Cliente D,Alpha,97.18,129.25,2202.41
E027,2025-09,133,111,22,0,North America,17.04,2266.32,Salario,USD,Cliente A,Gamma,2.82,3.75,63.91
E027,2025-10,139,117,22,0,North America,17.04,2368.56,Salario,USD,Cliente D,Alpha,97.18,135.08,2301.77
E027,2025-10,139,117,22,0,North America,17.04,2368.56,Salario,USD,Cliente A,Gamma,2.82,3.92,66.79
E027,2025-11,122,79,43,0,North America,17.04,2078.88,Salario,USD,Cliente D,Alpha,97.18,118.56,2020.26
E027,2025-11,122,79,43,0,North America,17.04,2078.88,Salario,USD,Cliente A,Gamma,2.82,3.44,58.62
E027,2025-12,137,121,16,0,North America,17.04,2334.48,Salario,USD,Cliente D,Alpha,97.18,133.14,2268.65
E027,2025-12,137,121,16,0,North America,17.04,2334.48,Salario,USD,Cliente A,Gamma,2.82,3.86,65.83
E028,2025-03,129,109,20,0,North America,20.12,2595.48,Salario,USD,Cliente B,Alpha,100.0,129.0,2595.48
E028,2025-04,101,70,31,0,North America,20.12,2032.12,Salario,USD,Cliente B,Alpha,100.0,101.0,2032.12
E028,2025-05,120,93,27,0,North America,20.12,2414.4,Salario,USD,Cliente B,Alpha,100.0,120.0,2414.4
E028,2025-06,139,104,35,0,North America,20.12,2796.68,Salario,USD,Cliente B,Alpha,100.0,139.0,2796.68
E028,2025-07,132,93,39,0,North America,20.12,2655.84,Salario,USD,Cliente B,Alpha,100.0,132.0,2655.84
E028,2025-08,81,60,21,0,North America,20.12,1629.72,Salario,USD,Cliente B,Alpha,100.0,81.0,1629.72
E028,2025-09,132,100,32,0,North America,20.12,2655.84,Salario,USD,Cliente B,Alpha,100.0,132.0,2655.84
E028,2025-10,157,138,19,0,North America,20.12,3158.84,Salario,USD,Cliente B,Alpha,100.0,157.0,3158.84
E028,2025-11,150,90,60,0,North America,20.12,3018.0,Salario,USD,Cliente B,Alpha,100.0,150.0,3018.0
E028,2025-12,81,64,17,0,North America,20.12,1629.72,Salario,USD,Cliente B,Alpha,100.0,81.0,1629.72
E029,2025-01,98,75,23,0,APAC,17.3,1695.4,Salario,USD,Cliente A,Gamma,100.0,98.0,1695.4
E029,2025-02,104,64,40,0,APAC,17.3,1799.2,Salario,USD,Cliente A,Gamma,100.0,104.0,1799.2
E029,2025-03,159,142,17,0,APAC,17.3,2750.7,Salario,USD,Cliente A,Gamma,100.0,159.0,2750.7
E029,2025-04,122,75,47,0,APAC,17.3,2110.6,Salario,USD,Cliente A,Gamma,100.0,122.0,2110.6
E029,2025-05,133,83,50,0,APAC,17.3,2300.9,Salario,USD,Cliente A,Gamma,100.0,133.0,2300.9
E029,2025-06,120,90,30,0,APAC,17.3,2076.0,Salario,USD,Cliente A,Gamma,100.0,120.0,2076.0
E029,2025-07,161,107,54,1,APAC,17.3,2785.3,Salario,USD,Cliente A,Gamma,100.0,161.0,2785.3
E029,2025-08,139,110,29,0,APAC,17.3,2404.7,Salario,USD,Cliente A,Gamma,100.0,139.0,2404.7
E029,2025-09,162,103,59,2,APAC,17.3,2802.6,Salario,USD,Cliente A,Gamma,100.0,162.0,2802.6
E029,2025-10,147,104,43,0,APAC,17.3,2543.1,Salario,USD,Cliente A,Gamma,100.0,147.0,2543.1
E029,2025-11,133,86,47,0,APAC,17.3,2300.9,Salario,USD,Cliente A,Gamma,100.0,133.0,2300.9
E029,2025-12,124,74,50,0,APAC,17.3,2145.2,Salario,USD,Cliente A,Gamma,100.0,124.0,2145.2
E031,2025-06,125,84,41,0,LATAM,21.41,2676.25,Salario,USD,Cliente C,Omega,67.79,84.74,1814.23
E031,2025-06,125,84,41,0,LATAM,21.41,2676.25,Salario,USD,Cliente A,Delta,32.21,40.26,862.02
E031,2025-07,126,98,28,0,LATAM,21.41,2697.66,Salario,USD,Cliente C,Omega,67.79,85.42,1828.74
E031,2025-07,126,98,28,0,LATAM,21.41,2697.66,Salario,USD,Cliente A,Delta,32.21,40.58,868.92
E031,2025-08,137,108,29,0,LATAM,21.41,2933.17,Salario,USD,Cliente C,Omega,67.79,92.87,1988.4
E031,2025-08,137,108,29,0,LATAM,21.41,2933.17,Salario,USD,Cliente A,Delta,32.21,44.13,944.77
E031,2025-09,84,74,10,0,LATAM,21.41,1798.44,Salario,USD,Cliente C,Omega,67.79,56.94,1219.16
E031,2025-09,84,74,10,0,LATAM,21.41,1798.44,Salario,USD,Cliente A,Delta,32.21,27.06,579.28
E031,2025-10,122,82,40,0,LATAM,21.41,2612.02,Salario,USD,Cliente C,Omega,67.79,82.7,1770.69
E031,2025-10,122,82,40,0,LATAM,21.41,2612.02,Salario,USD,Cliente A,Delta,32.21,39.3,841.33
E031,2025-11,139,94,45,0,LATAM,21.41,2975.99,Salario,USD,Cliente C,Omega,67.79,94.23,2017.42
E031,2025-11,139,94,45,0,LATAM,21.41,2975.99,Salario,USD,Cliente A,Delta,32.21,44.77,958.57
E031,2025-12,109,70,39,0,LATAM,21.41,2333.69,Salario,USD,Cliente C,Omega,67.79,73.89,1582.01
E031,2025-12,109,70,39,0,LATAM,21.41,2333.69,Salario,USD,Cliente A,Delta,32.21,35.11,751.68
E032,2025-01,137,101,36,0,LATAM,17.72,2427.64,Salario,USD,Cliente D,Gamma,100.0,137.0,2427.64
E032,2025-02,139,119,20,0,LATAM,17.72,2463.08,Salario,USD,Cliente D,Gamma,100.0,139.0,2463.08
E032,2025-03,129,111,18,0,LATAM,17.72,2285.88,Salario,USD,Cliente D,Gamma,100.0,129.0,2285.88
E032,2025-04,161,128,33,1,LATAM,17.72,2852.92,Salario,USD,Cliente D,Gamma,100.0,161.0,2852.92
E032,2025-05,146,106,40,0,LATAM,17.72,2587.12,Salario,USD,Cliente D,Gamma,100.0,146.0,2587.12
E032,2025-06,129,113,16,0,LATAM,17.72,2285.88,Salario,USD,Cliente D,Gamma,100.0,129.0,2285.88
E032,2025-07,127,93,34,0,LATAM,17.72,2250.44,Salario,USD,Cliente D,Gamma,100.0,127.0,2250.44
E032,2025-08,121,86,35,0,LATAM,17.72,2144.12,Salario,USD,Cliente D,Gamma,100.0,121.0,2144.12
E032,2025-09,136,106,30,0,LATAM,17.72,2409.92,Salario,USD,Cliente D,Gamma,100.0,136.0,2409.92
E032,2025-10,103,89,14,0,LATAM,17.72,1825.16,Salario,USD,Cliente D,Gamma,100.0,103.0,1825.16
E032,2025-11,91,68,23,0,LATAM,17.72,1612.52,Salario,USD,Cliente D,Gamma,100.0,91.0,1612.52
E032,2025-12,132,80,52,0,LATAM,17.72,2339.04,Salario,USD,Cliente D,Gamma,100.0,132.0,2339.04
E033,2025-01,120,74,46,0,APAC,41.59,4990.8,Salario,USD,Cliente D,Omega,100.0,120.0,4990.8
E033,2025-02,103,62,41,0,APAC,41.59,4283.77,Salario,USD,Cliente D,Omega,100.0,103.0,4283.77
E033,2025-03,127,89,38,0,APAC,41.59,5281.93,Salario,USD,Cliente D,Omega,100.0,127.0,5281.93
E033,2025-04,130,115,15,0,APAC,41.59,5406.7,Salario,USD,Cliente D,Omega,100.0,130.0,5406.7
E033,2025-05,163,106,57,3,APAC,41.59,6779.17,Salario,USD,Cliente D,Omega,100.0,163.0,6779.17
E033,2025-06,84,64,20,0,APAC,41.59,3493.56,Salario,USD,Cliente D,Omega,100.0,84.0,3493.56
E033,2025-07,152,103,49,0,APAC,41.59,6321.68,Salario,USD,Cliente D,Omega,100.0,152.0,6321.68
E033,2025-08,95,84,11,0,APAC,41.59,3951.05,Salario,USD,Cliente D,Omega,100.0,95.0,3951.05
E033,2025-09,127,99,28,0,APAC,41.59,5281.93,Salario,USD,Cliente D,Omega,100.0,127.0,5281.93
E033,2025-10,137,82,55,0,APAC,41.59,5697.83,Salario,USD,Cliente D,Omega,100.0,137.0,5697.83
E033,2025-11,123,102,21,0,APAC,41.59,5115.57,Salario,USD,Cliente D,Omega,100.0,123.0,5115.57
E033,2025-12,137,95,42,0,APAC,41.59,5697.83,Salario,USD,Cliente D,Omega,100.0,137.0,5697.83
E034,2025-01,106,94,12,0,North America,14.65,1552.9,Salario,USD,Cliente D,Gamma,100.0,106.0,1552.9
E034,2025-02,135,113,22,0,North America,14.65,1977.75,Salario,USD,Cliente D,Gamma,100.0,135.0,1977.75
E034,2025-03,130,79,51,0,North America,14.65,1904.5,Salario,USD,Cliente D,Gamma,100.0,130.0,1904.5
E034,2025-04,97,64,33,0,North America,14.65,1421.05,Salario,USD,Cliente D,Gamma,100.0,97.0,1421.05
E034,2025-05,133,97,36,0,North America,14.65,1948.45,Salario,USD,Cliente D,Gamma,100.0,133.0,1948.45
E034,2025-06,139,93,46,0,North America,14.65,2036.35,Salario,USD,Cliente D,Gamma,100.0,139.0,2036.35
E034,2025-07,98,84,14,0,North America,14.65,1435.7,Salario,USD,Cliente D,Gamma,100.0,98.0,1435.7
E034,2025-08,122,97,25,0,North America,14.65,1787.3,Salario,USD,Cliente D,Gamma,100.0,122.0,1787.3
E034,2025-09,126,107,19,0,North America,14.65,1845.9,Salario,USD,Cliente D,Gamma,100.0,126.0,1845.9
E034,2025-10,162,128,34,2,North America,14.65,2373.3,Salario,USD,Cliente D,Gamma,100.0,162.0,2373.3
E034,2025-11,127,104,23,0,North America,14.65,1860.55,Salario,USD,Cliente D,Gamma,100.0,127.0,1860.55
E034,2025-12,131,80,51,0,North America,14.65,1919.15,Salario,USD,Cliente D,Gamma,100.0,131.0,1919.15
E035,2025-01,130,88,42,0,North America,29.31,3810.3,Salario,USD,Cliente B,Delta,100.0,130.0,3810.3
E035,2025-02,132,85,47,0,North America,29.31,3868.92,Salario,USD,Cliente B,Delta,100.0,132.0,3868.92
E035,2025-03,94,58,36,0,North America,29.31,2755.14,Salario,USD,Cliente B,Delta,100.0,94.0,2755.14
E035,2025-04,159,119,40,0,North America,29.31,4660.29,Salario,USD,Cliente B,Delta,100.0,159.0,4660.29
E035,2025-05,157,113,44,0,North America,29.31,4601.67,Salario,USD,Cliente B,Delta,100.0,157.0,4601.67
E035,2025-06,120,90,30,0,North America,29.31,3517.2,Salario,USD,Cliente B,Delta,100.0,120.0,3517.2
E035,2025-07,138,89,49,0,North America,29.31,4044.78,Salario,USD,Cliente B,Delta,100.0,138.0,4044.78
E035,2025-08,91,71,20,0,North America,29.31,2667.21,Salario,USD,Cliente B,Delta,100.0,91.0,2667.21
E035,2025-09,134,86,48,0,North America,29.31,3927.54,Salario,USD,Cliente B,Delta,100.0,134.0,3927.54
E035,2025-10,127,85,42,0,North America,29.31,3722.37,Salario,USD,Cliente B,Delta,100.0,127.0,3722.37
E035,2025-11,120,82,38,0,North America,29.31,3517.2,Salario,USD,Cliente B,Delta,100.0,120.0,3517.2
E035,2025-12,89,70,19,0,North America,29.31,2608.59,Salario,USD,Cliente B,Delta,100.0,89.0,2608.59
E036,2025-01,133,104,29,0,LATAM,25.54,3396.82,Salario,USD,Cliente D,Delta,100.0,133.0,3396.82
E036,2025-02,88,62,26,0,LATAM,25.54,2247.52,Salario,USD,Cliente D,Delta,100.0,88.0,2247.52
E036,2025-03,123,73,50,0,LATAM,25.54,3141.42,Salario,USD,Cliente D,Delta,100.0,123.0,3141.42
E036,2025-04,131,107,24,0,LATAM,25.54,3345.74,Salario,USD,Cliente D,Delta,100.0,131.0,3345.74
E036,2025-05,121,100,21,0,LATAM,25.54,3090.34,Salario,USD,Cliente D,Delta,100.0,121.0,3090.34
E036,2025-06,135,87,48,0,LATAM,25.54,3447.9,Salario,USD,Cliente D,Delta,100.0,135.0,3447.9
E036,2025-07,138,124,14,0,LATAM,25.54,3524.52,Salario,USD,Cliente D,Delta,100.0,138.0,3524.52
E036,2025-08,123,100,23,0,LATAM,25.54,3141.42,Salario,USD,Cliente D,Delta,100.0,123.0,3141.42
E036,2025-09,147,94,53,0,LATAM,25.54,3754.38,Salario,USD,Cliente D,Delta,100.0,147.0,3754.38
E036,2025-10,127,82,45,0,LATAM,25.54,3243.58,Salario,USD,Cliente D,Delta,100.0,127.0,3243.58
E036,2025-11,93,65,28,0,LATAM,25.54,2375.22,Salario,USD,Cliente D,Delta,100.0,93.0,2375.22
E036,2025-12,139,100,39,0,LATAM,25.54,3550.06,Salario,USD,Cliente D,Delta,100.0,139.0,3550.06
E037,2025-03,158,129,29,0,APAC,44.42,7018.36,Salario,USD,Cliente C,Beta,100.0,158.0,7018.36
E037,2025-04,105,80,25,0,APAC,44.42,4664.1,Salario,USD,Cliente C,Beta,100.0,105.0,4664.1
E037,2025-05,121,94,27,0,APAC,44.42,5374.82,Salario,USD,Cliente C,Beta,100.0,121.0,5374.82
E037,2025-06,138,103,35,0,APAC,44.42,6129.96,Salario,USD,Cliente C,Beta,100.0,138.0,6129.96
E037,2025-07,101,81,20,0,APAC,44.42,4486.42,Salario,USD,Cliente C,Beta,100.0,101.0,4486.42
E037,2025-08,125,82,43,0,APAC,44.42,5552.5,Salario,USD,Cliente C,Beta,100.0,125.0,5552.5
